Run,Execution Time (ms)
1,99.06363487243652
2,85.55245399475098
3,61.86270713806152
4,71.44498825073242
5,78.84025573730469
6,98.0081558227539
7,121.60038948059082
8,88.05036544799805
9,101.12643241882324
10,105.51118850708008
Average,91.10605716705322
