Run,Execution Time (ms)
1,89.89787101745605
2,90.48652648925781
3,100.94761848449707
4,106.69398307800293
5,101.9599437713623
6,93.45602989196777
7,114.58539962768555
8,133.99815559387207
9,90.52371978759766
10,98.39177131652832
Average,102.09410190582275
