Run,Execution Time (ms)
1,85.48545837402344
2,58.02464485168457
3,55.72009086608887
4,60.75692176818848
5,90.10767936706543
6,102.78081893920898
7,80.02328872680664
8,86.55929565429688
9,85.57415008544922
10,78.06897163391113
Average,78.31013202667236
