Run,Execution Time (ms)
1,103.02019119262695
2,92.88334846496582
3,87.05329895019531
4,81.52151107788086
5,86.31014823913574
6,96.79436683654785
7,94.50387954711914
8,82.68141746520996
9,79.59628105163574
10,113.94047737121582
Average,91.83049201965332
