Run,Execution Time (ms)
1,46.511173248291016
2,42.868614196777344
3,49.08156394958496
4,46.364784240722656
5,48.020362854003906
6,45.102834701538086
7,49.30996894836426
8,50.72331428527832
9,49.05867576599121
10,50.25982856750488
Average,47.730112075805664
