Run,Execution Time (ms)
1,21.212339401245117
2,16.001462936401367
3,23.946285247802734
4,22.27926254272461
5,28.746366500854492
6,14.996528625488281
7,23.035764694213867
8,25.060176849365234
9,33.10894966125488
10,29.81257438659668
Average,23.819971084594727
